"","trans_mle_val","mle_val","mle_var","mle_sd","lwr_95","upr_95","type","t","conv","sim","OM_Scenario","EM_Scenario"
"1",NA,0.21711331008561,NA,NA,NA,NA,"F_0.4",0.217384193095904,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"2",-4.6943882873829,0.00914646066236026,0.00330322088404825,0.0574736538254551,0.00817204047720911,0.0102370690504306,"ln_q_srv",0.01,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"3",2.84412366265426,17.1864909038459,0.00313862954649309,0.0560234731741356,15.3992322646636,19.1811815362882,"ln_RecPars",17.28778,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"4",0.733450380350865,2.08225279129454,0.00161711143728858,0.0402133241263214,1.92443470536613,2.25301314446469,"S1_a50_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"5",1.6163786535073,5.03482441920216,4.36156126739761e-05,0.00660421173751842,4.97007235574103,5.10042009809228,"S1_a50_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"6",-0.0497124459529633,0.95150299370247,0.0058306675000111,0.0763588076125545,0.81924203900109,1.10511656375529,"S1_k_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"7",-1.09704342555382,0.333856698141287,0.00264394641183891,0.0514193194416157,0.301849934220951,0.369257310529062,"S1_k_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"8",1.34423645683535,3.83525703804538,0.000258950038184687,0.0160919246264916,3.71618009516045,3.95814954367586,"F1_a50_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"9",2.07706676246907,7.98102430677265,0.000990729721591432,0.0314758593463536,7.50353376429756,8.48890016173051,"F2_a50_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"10",1.78214236958462,5.94257398061831,0.000147097397500505,0.0121283715931078,5.8029752563721,6.08553094834312,"F1_a50_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"11",2.23920341263111,9.38585165787214,0.000973119963973647,0.031194870795912,8.82917400321998,9.97762772728837,"F2_a50_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"12",-0.269850641950731,0.763493519724072,0.00175924808591722,0.0419433914451039,0.703238145013143,0.828911740346163,"F1_k_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"13",0.680607758157507,1.97507773714358,0.00247831621391908,0.0497826899024057,1.7914649374382,2.17750958237484,"F2_k_m",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"14",-0.0150017849073575,0.985110181271083,0.00113805734975516,0.0337351055986959,0.922080644914946,1.05244815038218,"F1_k_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"15",0.83577538112842,2.3066018506291,0.00226108584667644,0.0475508764028219,2.10134089707825,2.53191288701571,"F2_k_f",NA,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"16",NA,436.27880544188,NA,24.4418539531171,388.37277169377,484.184839189989,"SSB0",438.850027579174,"Converged",1,"Fast_LL_DatHigh","5_2Fl_LL"
"17",NA,0.222494594235129,NA,NA,NA,NA,"F_0.4",0.217384193095904,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"18",-4.54059834538729,0.0106670220801955,0.00309372174463521,0.0556212346557968,0.00956527462252685,0.0118956710130837,"ln_q_srv",0.01,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"19",2.82873774552168,16.9240848345357,0.00518666533960691,0.0720185069243102,14.6960899991263,19.4898539341818,"ln_RecPars",17.28778,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"20",0.733843157252867,2.08307081273454,0.00160668271444694,0.0400834468882972,1.9256808650845,2.25332457186571,"S1_a50_m",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"21",1.60067398015773,4.95637179517816,4.01905756779831e-05,0.00633960374771035,4.89516682850441,5.01834201625014,"S1_a50_f",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"22",-0.0399655960809754,0.960822494643003,0.00536893008073604,0.0732729832935444,0.832284754812105,1.10921155394757,"S1_k_m",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"23",-1.19060654673438,0.304036795602484,0.00263440119768541,0.0513264181263939,0.2749389169246,0.336214218467941,"S1_k_f",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"24",1.40111959942196,4.05974270893466,0.000250508090198845,0.0158274473683802,3.93573560174354,4.18765703047908,"F1_a50_m",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"25",2.09861712278222,8.15488490692607,0.0010489408488358,0.0323873563113108,7.65330747757608,8.68933438778719,"F2_a50_m",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"26",1.77235822064917,5.88471446635593,0.000156155827802754,0.0124962325443613,5.74233317866988,6.03062610145518,"F1_a50_f",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"27",2.30869119740138,10.061247846647,0.000963488291383555,0.0310401077862748,9.46738360108322,10.6923636452288,"F2_a50_f",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
"28",-0.20137221492069,0.817608048994396,0.00156172590289382,0.0395186778991127,0.75666941607436,0.883454395776358,"F1_k_m",NA,"Converged",2,"Fast_LL_DatHigh","5_2Fl_LL"
